Task name: Group 14
Task description: -

Date of output: 23.2.2022

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Education_Mean_years_of_schooling (subset), 1 - 1	-
	Default Partial Cedent	Unemployment (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Fragile_State_Index( Alert -> Warning)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
276	Year_(2017) :  (Unemployment(13.5)  ->  Unemployment(7.1)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.5	-0.0268115942	-0.4157303371	-0.5393939394	2	0.3833333333	0.447761194	0.4725925926	2	2.6086956522	2.2333333333	2.1159874608	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
277	Year_(2017) :  (Unemployment(13.5)  ->  Unemployment(4.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.5	-0.0268115942	-0.4157303371	-0.5393939394	2	0.3833333333	0.447761194	0.4725925926	2	2.6086956522	2.2333333333	2.1159874608	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	2	42	132	4	178	0.5	0.0434782609	0.7528089888	0.0112359551	0.0454545455	1.0227272727	2.0227272727	0.9963	0.0523	0.9999999958	0.0000000129	1	0	0.2557398591	1.4053946568	21	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	
44	Year_(2017) :  (Education_Mean_years_of_schooling(9.8)  ->  Education_Mean_years_of_schooling(10.6)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.4666666667	-0.0086088154	-0.3988764045	-0.1618181818	2.4	0.7933884298	0.4621212121	0.5356521739	2.4	1.2604166667	2.1639344262	1.8668831169	4	1	116	57	5	178	0.8	0.0330578512	0.3426966292	0.0224719101	0.0333333333	0.1866666667	1.1866666667	0.91854	0.40951	1	0	1	0	0.4740551583	0.3708776825	28.25	0.7142857143	0.7142857143	0.1597191412	0.1142649841	0.0327738259	2	4	42	130	6	178	0.3333333333	0.0416666667	0.7415730337	0.0112359551	0.0454545455	0.3484848485	1.3484848485	0.999945	0.00127	0.9999999996	0.0000000013	1	0	0.4609882503	0.2476044724	22	0.375	0.375	0.1613743061	0.0001765003	0.0000060274	
95	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.4642857143	-0.0160229381	-0.3988764045	-0.0433441558	2.625	0.6074380165	0.4580152672	0.721875	2.625	1.6462585034	2.1833333333	1.3852813853	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
105	Year_(2017) :  (Education_Mean_years_of_schooling(7.8)  ->  Education_Mean_years_of_schooling(10.6)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.4166666667	-0.0168732782	-0.404494382	-0.2359848485	2.25	0.5950413223	0.4545454545	0.322826087	2.25	1.6805555556	2.2	3.0976430976	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	4	42	130	6	178	0.3333333333	0.0416666667	0.7415730337	0.0112359551	0.0454545455	0.3484848485	1.3484848485	0.999945	0.00127	0.9999999996	0.0000000013	1	0	0.4609882503	0.2476044724	22	0.375	0.375	0.1613743061	0.0001765003	0.0000060274	
194	Year_(2017) :  (Unemployment(2.1)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
176	Year_(2017) :  (Unemployment(3.4)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
167	Year_(2017) :  (Unemployment(3.9)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
158	Year_(2017) :  (Unemployment(5.2)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
149	Year_(2017) :  (Unemployment(5.7)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
140	Year_(2017) :  (Unemployment(5.8)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
131	Year_(2017) :  (Unemployment(6.2)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
122	Year_(2017) :  (Unemployment(6.6)  ->  Unemployment(4.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.85	0.380952381	-0.0242874009	-0.404494382	-0.166955267	2.3333333333	0.4049586777	0.4503816794	-0.0712962963	2.3333333333	2.4693877551	2.2203389831	-14.025974026	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	5	42	129	7	178	0.2857142857	0.0408163265	0.7359550562	0.0112359551	0.0454545455	0.1558441558	1.1558441558	0.9999936	0.0001765	0.9999999999	0	1	0	0.5515093075	0.0581099968	22.5	0.3333333333	0.3333333333	0.1490711985	0.0000234101	0.0000004008	
268	Year_(2017) :  (Education_Mean_years_of_schooling(3)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	0.3333333333	-0.0619565217	-0.4213483146	-1.2136363636	1.5	0.2875	0.4485294118	0.2848214286	1.5	3.4782608696	2.2295081967	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
272	Year_(2017) :  (Education_Mean_years_of_schooling(3)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0194444444	-0.4157303371	-1.2136363636	1.5	0.5625	0.4518518519	0.2848214286	1.5	1.7777777778	2.2131147541	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
273	Year_(2017) :  (Education_Mean_years_of_schooling(3)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0194444444	-0.4157303371	-1.2136363636	1.5	0.5625	0.4518518519	0.2848214286	1.5	1.7777777778	2.2131147541	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
457	Year_(2017) :  (Education_Mean_years_of_schooling(3.7)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	0.3333333333	-0.0702898551	-0.4269662921	-1.2136363636	1.5	0.1916666667	0.4411764706	0.2848214286	1.5	5.2173913043	2.2666666667	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
461	Year_(2017) :  (Education_Mean_years_of_schooling(3.7)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0277777778	-0.4213483146	-1.2136363636	1.5	0.375	0.4444444444	0.2848214286	1.5	2.6666666667	2.25	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
462	Year_(2017) :  (Education_Mean_years_of_schooling(3.7)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0277777778	-0.4213483146	-1.2136363636	1.5	0.375	0.4444444444	0.2848214286	1.5	2.6666666667	2.25	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
448	Year_(2017) :  (Education_Mean_years_of_schooling(4.3)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	0.3333333333	-0.0702898551	-0.4269662921	-1.2136363636	1.5	0.1916666667	0.4411764706	0.2848214286	1.5	5.2173913043	2.2666666667	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
452	Year_(2017) :  (Education_Mean_years_of_schooling(4.3)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0277777778	-0.4213483146	-1.2136363636	1.5	0.375	0.4444444444	0.2848214286	1.5	2.6666666667	2.25	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
453	Year_(2017) :  (Education_Mean_years_of_schooling(4.3)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0277777778	-0.4213483146	-1.2136363636	1.5	0.375	0.4444444444	0.2848214286	1.5	2.6666666667	2.25	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
259	Year_(2017) :  (Education_Mean_years_of_schooling(4.7)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	0.3333333333	-0.0619565217	-0.4213483146	-1.2136363636	1.5	0.2875	0.4485294118	0.2848214286	1.5	3.4782608696	2.2295081967	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
263	Year_(2017) :  (Education_Mean_years_of_schooling(4.7)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0194444444	-0.4157303371	-1.2136363636	1.5	0.5625	0.4518518519	0.2848214286	1.5	1.7777777778	2.2131147541	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
264	Year_(2017) :  (Education_Mean_years_of_schooling(4.7)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0194444444	-0.4157303371	-1.2136363636	1.5	0.5625	0.4518518519	0.2848214286	1.5	1.7777777778	2.2131147541	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
439	Year_(2017) :  (Education_Mean_years_of_schooling(4.8)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	0.3333333333	-0.0702898551	-0.4269662921	-1.2136363636	1.5	0.1916666667	0.4411764706	0.2848214286	1.5	5.2173913043	2.2666666667	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
443	Year_(2017) :  (Education_Mean_years_of_schooling(4.8)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0277777778	-0.4213483146	-1.2136363636	1.5	0.375	0.4444444444	0.2848214286	1.5	2.6666666667	2.25	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
444	Year_(2017) :  (Education_Mean_years_of_schooling(4.8)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0277777778	-0.4213483146	-1.2136363636	1.5	0.375	0.4444444444	0.2848214286	1.5	2.6666666667	2.25	3.5109717868	2	0	118	58	2	178	1	0.0166666667	0.3370786517	0.0112359551	0.0166666667	0.4833333333	1.4833333333	0.81	1	1	0	1	0	0.4532470006	0.9776515152	58	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
250	Year_(2017) :  (Education_Mean_years_of_schooling(5.1)  ->  Education_Mean_years_of_schooling(10.2)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	0.3333333333	-0.0619565217	-0.4213483146	-1.2136363636	1.5	0.2875	0.4485294118	0.2848214286	1.5	3.4782608696	2.2295081967	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	4	2	40	132	6	178	0.6666666667	0.0869565217	0.7640449438	0.0224719101	0.0909090909	1.696969697	2.696969697	0.98415	0.114265	0.9999999616	0.000000111	1	0	0.0335779033	5.871362006	9.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
254	Year_(2017) :  (Education_Mean_years_of_schooling(5.1)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0194444444	-0.4157303371	-1.2136363636	1.5	0.5625	0.4518518519	0.2848214286	1.5	1.7777777778	2.2131147541	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
255	Year_(2017) :  (Education_Mean_years_of_schooling(5.1)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.86	0.3333333333	-0.0194444444	-0.4157303371	-1.2136363636	1.5	0.5625	0.4518518519	0.2848214286	1.5	1.7777777778	2.2131147541	3.5109717868	3	0	117	58	3	178	1	0.025	0.3426966292	0.0168539326	0.025	0.4833333333	1.4833333333	0.729	1	1	0	1	0	0.3038815117	1.4748571429	38	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
